PRODUCT_ID,DESCRIPTION,PRODUCT_TYPE,PRODAREA,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,FG_HIER_LEVEL_1,FG_HIER_LEVEL_2,FG_HIER_LEVEL_3,END_ITEM,DP_COMP,FG_COMP,VIRTUAL,DP_COMP_KEY,FG_COMP_KEY,VIRTUAL_KEY,A_MAT_STATUS,LATE_FORECAST,LATE_SALES
260-0365-CD,BOSA BOM;C4 COP G3(OneHS;2105B;2110S;MX;,M,OPTICAL,OB,OB,Optical,NA,NA,NA,-,,,,,,,-,-,-
260-0366-CD,BOSA BOM;C4 COP G3(OneHS;2105B;2110S;YJ;,M,OPTICAL,OB,OB,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0004,OE BOM;100G Gen3 AOC;II-VI Vcsel+GCS,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0017,OE BOM;QSFP28 AOC Gen3 with Aavago&ULM,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0045,OE BOM;Q28 SR4 G3;Avago+GCS;4L M6G PCB,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0197-CD,OE BOM;40G Gen3;AVAGO LP+GCS,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0213,aspherical lens,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0418,Isolator D2.5mm CA 1.0 single 7degree,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0511-05,Clens;5dB(R1.419xD1.4xT1.7),M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0557,TX Clens R1.65 D1.8 T1.85,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0654-CN,Vcsel for other NRZ Version,M,OPTICAL,LENS,LENS,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0701,RX Z-Block;P0.75;8 deg incident,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0803,MPD Assembly Bom;QSFP28 CGR4 Gen3,M,OPTICAL,Preform,Preform,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0804-33,TX COC Ass-BOM;CWDM4(Mitsubi DFB 1330nm),M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0845-005,5m OM3 Cable;MT Ferrule;LSZH,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0845-015,15m OM3 Cable;MT Ferrule;LSZH,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0845-025,25m OM3 Cable;MT Ferrule;LSZH,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0845-050,50m OM3 Cable;MT Ferrule;LSZH,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0861,Periscope;LR4 COP;1.54*1.2*1.5;N-SF11,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0916-27,TX COC Ass-BOM;CGR4 Gen3(Oclaro 1271nm),M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0916-33,TX COC Ass-BOM;CGR4 Gen3(Oclaro 1331nm),M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0999,Clens NSF11 AR R1.500 D1.8 T1.67,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1013,glass patch;LR4 lite COP;2.75*2.75*0.3,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1014-31,25G CWDM4 DFB Laser Chip;1310nm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1042-27,TX COC Ass-BOM;CWDM4(Renesas DFB 1270nm),M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1049-31,TX COC Ass-BOM;CWDM4(Oclaro DFB 1310nm),M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1054-31,TX COC BOM;CGR4 Gen3 BiDi(Oclaro 1310nm),M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
260-0236,BOSA;CWDM4 COP V2.0;Amazon(Oclaro DFB),M,OPTICAL,OB,OB,Optical,NA,NA,NA,-,,,,,,,-,-,-
260-0325,BOSA Assembly BOM;COP Gen3 (CB merger),M,OPTICAL,OB,OB,Optical,NA,NA,NA,-,,,,,,,-,-,-
260-0460-CD,BOSA BOM;100G C4 Gen3.1;Oclaro+Sif;BK;RW,M,OPTICAL,OB,OB,Optical,NA,NA,NA,-,,,,,,,-,-,-
260-0555,BOSA;CWDM4 Gen3(kovar HS;2110S;SEI;GCS),M,OPTICAL,OB,OB,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0011,OE BOM;QSFP28 SR4 V2M with Aavago,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0028,OE BOM;100G Gen3 SR4 Avago Vcsel&PD,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0054-CD,OE BOM;100G SR4 Gen3;lumentum vcsel;GCS,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0150-CD,OE BOM;100G SR4 GEN3;Avago Vcsel;sealed,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0159,Side illuminated MPD;PDCS200E,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0425,Aspheric Glass Round Bare Lens,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0442,TX Clens R1.419 D1.8 T1.75,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0553,TX Clens R1.65 D1.8 T1.65,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0556,TX Clens R1.65 D1.8 T1.80,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0700,TX Z-Block;P2.2mm;13.5deg Incident,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0704,F1.831 G-lens,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0770,Cosemi;InGaAs 1x4 PD Array,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0802,Reflector Sub Bom;QSFP28 CWDM4 COP,M,OPTICAL,Preform,Preform,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0836-27,MQW-DFB;1264.5~1277.5nm;GPN 07130443,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0845-003,3m OM3 Cable;MT Ferrule;LSZH,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0845-013,13m OM3 Cable;MT Ferrule;LSZH,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0845-0P5,0.5m OM3 Cable;MT Ferrule;LSZH,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0848,PEI Single Lens;2.4*3*1.2,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0928,RX CB Ass-BOM;CGR4 Gen3;Cosemi PD+GN2110,M,OPTICAL,RX,RX,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0930,RX CBAss-BOM;CGR4 Gen3;Co&GCS PD+GN2109,M,OPTICAL,RX,RX,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0933,H-Resistivity Silicon;Oclare laser,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1002,CWDM4 Clens NSF11 AR R1.500 D1.8 T1.583,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1020,Mold Lens&Al Cover Sub-Ass-BOM;CWDM4V2.0,M,OPTICAL,Preform,Preform,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1042-33,TX COC Ass-BOM;CWDM4(Renesas DFB 1330nm),M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1044-33,25G CWDM chip;1330nm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1085,TX CB Ass-BOM;CWDM4 V1.0(Adhe+Oclar DFB),M,OPTICAL,TX,TX,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1086-27,TX COC Ass-BOM;CWDM4(Macom DFB 1270nm),M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1086-33,TX COC Ass-BOM;CWDM4(Macom DFB 1330nm),M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1133-R,OB Ass-BOM;CWDM4 V2.0;Recycle,M,OPTICAL,Preform,Preform,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0018,OE BOM;QSFP28 SR4 GEN3 with Avago+GCS,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0467,InGaAs Monitor PIN PD,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0508-27,Chip;1270nm;n=1.0,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0508-33,Chip;1330nm;n=1.0,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0558,TX Clens R1.65 D1.8 T1.90,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0574,ALN 0.3mm*0.3mm*0.127mmtwo-side plated,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0607,Pin PD;1x4;25Gbps Long Wavelength InGaAs,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0654,Avago;1x4 25G VCSEL(150um;rms<0.65nm),M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0695,TX Devide Side C-Lens Holder 2.2*1.8*3,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0705,Reflecting Prism;2.4*0.8*0.7;HR coating,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0750-27,25Gbps 1270nm DFB laser diode,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0786,Z-Block;TX;P2.2mm;13.5deg,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0845-010,10m OM3 Cable;MT Ferrule;LSZH,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0940,Receptacle;8°&13°stub,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0990,Clens;11deg; R1.65 T1.7,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0991,Field lens spacer 1;0.4*0.2*0.245mm,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1020-R,Mold Lens&Al Cover Sub-Ass-BOM;Recycle,M,OPTICAL,Preform,Preform,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1065,TX CB Ass-BOM;CLR4 ET(Mitsu DFB;GCS PD),M,OPTICAL,TX,TX,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1067,G-lens Ass-Bom;100G CLR4 ET&LR4 Ethernet,M,OPTICAL,LENS,LENS,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1070,RX CB Ass-BOM;QSFP28 CLR4 ET(GCS PD),M,OPTICAL,RX,RX,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1086-31,TX COC Ass-BOM;CWDM4(Macom DFB 1310nm),M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1133,OB Ass-BOM;CWDM4 V2.0(Welding version),M,OPTICAL,Preform,Preform,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1146-33,TX COC Ass-BOM;CWDM4(Avago DFB 1330nm),M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1180,RX CB Ass-BOM;CLR4 ET Gen1(GCS PD),M,OPTICAL,RX,RX,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1190,RX CB Asse-BOM;CWDM4(Welding;Cosemi PD),M,OPTICAL,RX,RX,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1194,RXCB Ass-BOM;CWDM4 V2.0;Weld(M37244+Cos),M,OPTICAL,RX,RX,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1227,RXCB Ass-BOM;CWDM4 V2.0;Weld;GCS+GN2110B,M,OPTICAL,RX,RX,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1241-20,MT-MT with lens assem 2.0dB QSFP28 SR4,M,OPTICAL,LENS,LENS,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1243-20,Lens assembly 2.0dB  QSFP28 AOC,M,OPTICAL,LENS,LENS,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1246,TX CB Ass-BOM;CWDM4 V2.0;Weld;Ocl+GN2105,M,OPTICAL,TX,TX,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1298-N3,TX COC Ass-BOM;CLR4 Gen1;HT(Ocl DFB L3),M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1313,TX CB Ass-BOM;CWDM4 V2.0;Gen3 Mit+M37244,M,OPTICAL,TX,TX,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1334-33,TX COC BOM;QSFP+ LR4 V3(Avago DFB 1330nm,M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0019,OE BOM;QSFP28 AOC GEN3 with Aavago&GCS,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0293-27,25Gb/s DFB;1271nm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0423,Dual stage isolator;D2.5*CA0.8*2mm;7deg,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0431,recptacle side C-lens;R1.65*D1.8*T1.7,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0444,TX Clens R1.419 D1.8 T1.85,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0511-04,Clens;4dB(R1.419xD1.4xT1.7),M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0512,TX LD side ClensR1.5 D1.8 T1.55,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0739-CN,Avago;AFCD-V51KC;28 Gb/s Oxide VCSEL,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0750-33,25Gbps 1330nm DFB laser diode,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0752-27,25Gbps 1270nm DFB laser diode,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0810,CoC submount 9*2.2*0.3mm;AlN,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0845-001,1m OM3 Cable;MT Ferrule;LSZH,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0845-006,6m OM3 Cable;MT Ferrule;LSZH,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0845-008,8m OM3 Cable;MT Ferrule;LSZH,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0845-030,30m OM3 Cable;MT Ferrule;LSZH,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0862,Rx G-lens periscope;45deg;1*1*3;N-SF11,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0916-29,TX COC Ass-BOM;CGR4 Gen3(Oclaro 1291nm),M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0926-02,RX CB;CWDM4(Adhe;GCS;Silergy Low Switch),M,OPTICAL,RX,RX,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0941,OB Assembly BOM;CGR4 BiDi Gen3,M,OPTICAL,Preform,Preform,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0981-N0,chip (0-75 deg C),P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1008,OB Assembly BOM;QSFP28 CLR4 ET,M,OPTICAL,Preform,Preform,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1014-29,25G CWDM4 DFB Laser Chip;1290nm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1014-33,25G CWDM4 DFB Laser Chip;1330nm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1041,TX CB Ass-BOM;CWDM4 V1.0(Adhe+Renes DFB),M,OPTICAL,TX,TX,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1042-29,TX COC Ass-BOM;CWDM4(Renesas DFB 1290nm),M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1049-33,TX COC Ass-BOM;CWDM4(Oclaro DFB 1330nm),M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1050-02,RX CB;CWDM4(Weld;GCS;Silergy Low Switch),M,OPTICAL,RX,RX,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1093-31,TX COC Ass-BOM;CGR4 Gen3;Sumitomo 1310nm,M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1134,Z-Block;4 filter+3;P 2.2mm;13.5deg,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1146-31,TX COC Ass-BOM;CWDM4(Avago DFB 1310nm),M,OPTICAL,TX COC,TX COC,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1158,TX CB;CGR4 Gen3V2.0;Weld+Sumi DFB+Cos PD,M,OPTICAL,TX,TX,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1160-04,TX CB Ass-BOM;CWDM4 V2.0(Weld+Macom DFB),M,OPTICAL,TX,TX,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-1160-05,TX CB Ass-BOM;CWDM4 V2.0(Weld+Avago DFB),M,OPTICAL,TX,TX,Optical,NA,NA,NA,-,,,,,,,-,-,-
100-0021,Capacitor;4.7uF;±20%;0402;X5R;6.3V,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
100-0033,Capacitor;1000PF(1nf);±10%;0201;X7R;25V,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
100-0062,Capacitor;1uF;±20%;0201;X5R;6.3V,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
100-0141,Cap;100pF;±10%;01005(0402M);X7R;10V,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
100-0214,Capacitor;10uF;±20%;0402;X6S;6.3V,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
100-0265,Capacitor;10uF;±20%;0603;X5R;6.3V,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
100-0268,Capacitor;1uF;±20%;0201;X6S;6.3V,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
110-0001,Resistor;0201;0.5A;0 ohm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
110-0011,Resistor;0201;±5%;39 ohm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
110-0063,Resistor;0201;±5%;1K ohm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
110-0161,Resistor;0201;±1%;200 ohm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
110-0207,Resistor;0201;±1%;6.8K ohm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
110-0252,Resistor;0201;±1%;2.1K ohm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
110-0296,Resistor;0201;±1%;102K ohm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
110-0372,Res;RMS02FT1302;0201;±1%;1/20W;13K,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
110-0373,Res;RMS02FT4303;0201;±1%;1/20W;430K,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
110-0375,Res;RMS02FT2403;0201;±1%;1/20W;240K,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
110-0380,Resistor;0201;±1%;1/20W;1M ohm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
110-0460,Resistor;0201;±1%;120K ohm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
120-0129,Ferrite;0201;600 ohm±25%;100MHz;250mA,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
120-0202,Ind;2.0X1.6X1.0mm;2.2uH;1.7A;0.142ohm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
120-0232,Fer;0201;330 ohm±25%;100MHz;200mA;1 ohm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
120-0249,Ferrite;0201;250mA;600ohm;0.6x0.3x0.26,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
130-0077,Diode;100Ma Schottky Barrier Diode,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
140-0364,IC;Quad 25Gb/s TIA & CDR Receiver Array,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
140-0434,IC;93-ball FC-CSP;24-28G Quad CDR&Driver,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
140-0470,IC;Quad 24G/26G TIA/LA Integrated CDR,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
140-1028,IC;ultra small adjustable sequencing,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
160-1171,PCB,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
220-0134-020,Cable;OFNP;20m,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
220-0211-007,Cable;7m;LSZH Aqua,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
260-0115,Ass-Bom;CGR4 Gen3(Oclaro DFB+PD+GN2109),M,OPTICAL,OB,OB,Optical,NA,NA,NA,-,,,,,,,-,-,-
260-0131,BOSA BOM;CWDM4;V1.0(Weld+Mitsubishi DFB),M,OPTICAL,OB,OB,Optical,NA,NA,NA,-,,,,,,,-,-,-
260-0141-02,BOSA Ass-BOM;CWDM4 V2.0(Weld+Oclaro DFB),M,OPTICAL,OB,OB,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0077-CD,OE BOM;100G SR4 Gen3 for toptrans,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0101-CD,OE BOM;Q28 SR4 GEN3 with Avago LP +Avago,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0128-CD,OE BOM;100G SR4 Gen3;Lumentum+Avago,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0137-CD,OE BOM;100G SR4 GEN3;Sony Vcsel;sealed,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0164-CD,OE BOM;100G SR4 Gen3;AVAGO LP+GCS;anti-S,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0169-CD,OE;100G SR4 V2M;Avago LP Vcsel&GCS PD,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0226-CD,OE BOM;25G AOC V4S Sony&GCS;ES0,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
262-0227-CD,OE BOM;100G AOC Gen3 Sony Vcsel+ULM PD,M,OPTICAL,OE,OE,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0293-31,25Gb/s DFB;1311nm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0440,TX Clens R1.419 D1.8 T1.65,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0508-29,Chip;1290nm;n=1.0,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0511-07,Clens;7dB attenuation(R1.419xD1.4xT1.7),M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0511-08,Clens;8dB attenuation(R1.419xD1.4xT1.7),M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0554,TX Clens R1.65 D1.8 T1.70,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0696,TIA Submount,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0698,TX Receptacle side periscope;43.86deg,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0699,RX Receptacle side periscope;43.86deg,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0702,Tilt prism;3.15*1.47*1.2;14.93&5.19deg,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0752-33,25Gbps 1330nm DFB laser diode,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0791,CLENS NSF11 R1.65*T1.70*D1.4,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0793,8-CH lens;TFC/Tsuois,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0793-02,8-CH lens;doped;2dB attenuation,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
280-0837,TIA submount;AlN;3.7*2.9*0.65mm,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
