BOM_ID,LOCATION_ID,PARENT_ID,ALT_GROUP,PREFERENCE,ELEM_IX,CHILD_ID,NEW_SUPPLY,GRADE,RATE,BATCH_SIZE,EFFECTIVE_START,EFFECTIVE_END,OBSOLETE
BOM_260-0144,-,260-0144,-,1,2,280-0788,-,-,1,-,-,-,-
BOM_260-0144,-,260-0144,-,1,6,280-0791,-,-,1,-,-,-,-
BOM_260-0144,-,260-0144,-,1,3,280-0802,-,-,1,-,-,-,-
BOM_260-0144,-,260-0144,-,1,1,280-1145,-,-,1,-,-,-,-
BOM_260-0144,-,260-0144,-,1,4,320-0413,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,18,280-0650,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,8,280-0695,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,9,280-0791,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,17,280-0897,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,16,280-0898,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,20,280-1459,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,21,280-1460,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,15,287-0003,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,11,310-0063,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,12,310-0109,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,22,310-0147,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,14,310-0284,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,10,310-0414-01,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,13,313-0001,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,23,313-0043,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,19,320-0493,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,7,320-0550,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,2,VirtualProduct_260-0145_A1,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,4,VirtualProduct_260-0145_B1,-,-,1,-,-,-,-
BOM_260-0145,-,260-0145,-,1,6,VirtualProduct_260-0145_C1,-,-,1,-,-,-,-
BOM_260-0146-02,-,260-0146-02,-,1,5,280-0695,-,-,1,-,-,-,-
BOM_260-0146-02,-,260-0146-02,-,1,2,280-0788,-,-,1,-,-,-,-
BOM_260-0146-02,-,260-0146-02,-,1,6,280-0791,-,-,1,-,-,-,-
BOM_260-0146-02,-,260-0146-02,-,1,3,280-0802,-,-,1,-,-,-,-
BOM_260-0146-02,-,260-0146-02,-,1,1,280-1154-02,-,-,1,-,-,-,-
BOM_260-0146-02,-,260-0146-02,-,1,8,310-0063,-,-,1,-,-,-,-
BOM_260-0146-02,-,260-0146-02,-,1,9,310-0109,-,-,1,-,-,-,-
BOM_260-0146-02,-,260-0146-02,-,1,11,310-0284,-,-,1,-,-,-,-
BOM_260-0146-02,-,260-0146-02,-,1,7,310-0414-01,-,-,1,-,-,-,-
BOM_260-0146-02,-,260-0146-02,-,1,10,313-0001,-,-,1,-,-,-,-
BOM_260-0146-02,-,260-0146-02,-,1,4,320-0413,-,-,1,-,-,-,-
BOM_260-0146-03,-,260-0146-03,-,1,5,280-0695,-,-,1,-,-,-,-
BOM_260-0146-03,-,260-0146-03,-,1,2,280-0788,-,-,1,-,-,-,-
BOM_260-0146-03,-,260-0146-03,-,1,6,280-0791,-,-,1,-,-,-,-
BOM_260-0146-03,-,260-0146-03,-,1,3,280-0802,-,-,1,-,-,-,-
BOM_260-0146-03,-,260-0146-03,-,1,1,280-1154-03,-,-,1,-,-,-,-
BOM_260-0146-03,-,260-0146-03,-,1,8,310-0063,-,-,1,-,-,-,-
BOM_260-0146-03,-,260-0146-03,-,1,9,310-0109,-,-,1,-,-,-,-
BOM_260-0146-03,-,260-0146-03,-,1,11,310-0284,-,-,1,-,-,-,-
BOM_260-0146-03,-,260-0146-03,-,1,7,310-0414-01,-,-,1,-,-,-,-
BOM_260-0146-03,-,260-0146-03,-,1,10,313-0001,-,-,1,-,-,-,-
BOM_260-0146-03,-,260-0146-03,-,1,4,320-0413,-,-,1,-,-,-,-
BOM_260-0146-04,-,260-0146-04,-,1,5,280-0695,-,-,1,-,-,-,-
BOM_260-0146-04,-,260-0146-04,-,1,2,280-0788,-,-,1,-,-,-,-
BOM_260-0146-04,-,260-0146-04,-,1,6,280-0791,-,-,1,-,-,-,-
BOM_260-0146-04,-,260-0146-04,-,1,3,280-0802,-,-,1,-,-,-,-
BOM_260-0146-04,-,260-0146-04,-,1,1,280-1154-04,-,-,1,-,-,-,-
BOM_260-0146-04,-,260-0146-04,-,1,8,310-0063,-,-,1,-,-,-,-
BOM_260-0146-04,-,260-0146-04,-,1,9,310-0109,-,-,1,-,-,-,-
BOM_260-0146-04,-,260-0146-04,-,1,11,310-0284,-,-,1,-,-,-,-
BOM_260-0146-04,-,260-0146-04,-,1,7,310-0414-01,-,-,1,-,-,-,-
BOM_260-0146-04,-,260-0146-04,-,1,10,313-0001,-,-,1,-,-,-,-
BOM_260-0146-04,-,260-0146-04,-,1,4,320-0413,-,-,1,-,-,-,-
BOM_260-0147-02,-,260-0147-02,-,1,7,280-0695,-,-,1,-,-,-,-
BOM_260-0147-02,-,260-0147-02,-,1,16,280-0702,-,-,1,-,-,-,-
BOM_260-0147-02,-,260-0147-02,-,1,6,280-0791,-,-,1,-,-,-,-
BOM_260-0147-02,-,260-0147-02,-,1,3,280-0802,-,-,1,-,-,-,-
BOM_260-0147-02,-,260-0147-02,-,1,14,280-0940,-,-,1,-,-,-,-
BOM_260-0147-02,-,260-0147-02,-,1,2,280-0941,-,-,1,-,-,-,-
BOM_260-0147-02,-,260-0147-02,-,1,13,280-0994,-,-,1,-,-,-,-
BOM_260-0147-02,-,260-0147-02,-,1,1,280-1155-02,-,-,1,-,-,-,-
BOM_260-0147-02,-,260-0147-02,-,1,9,310-0063,-,-,1,-,-,-,-
BOM_260-0147-02,-,260-0147-02,-,1,10,310-0109,-,-,1,-,-,-,-
BOM_260-0147-02,-,260-0147-02,-,1,12,310-0284,-,-,1,-,-,-,-
BOM_260-0147-02,-,260-0147-02,-,1,8,310-0414-01,-,-,1,-,-,-,-
BOM_260-0147-02,-,260-0147-02,-,1,11,313-0001,-,-,1,-,-,-,-
BOM_260-0147-02,-,260-0147-02,-,1,15,320-0440,-,-,1,-,-,-,-
BOM_260-0147-02,-,260-0147-02,-,1,4,320-0501,-,-,1,-,-,-,-
BOM_260-0147-02,-,260-0147-02,-,1,5,320-0502,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,18,280-0650,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,8,280-0695,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,9,280-0791,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,16,280-0897,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,17,280-0898,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,20,280-1459,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,21,280-1460,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,15,287-0003,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,11,310-0063,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,12,310-0109,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,22,310-0147,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,14,310-0284,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,10,310-0414-01,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,13,313-0001,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,23,313-0043,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,19,320-0493,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,7,320-0550,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,1,VirtualProduct_260-0148_A1,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,4,VirtualProduct_260-0148_B1,-,-,1,-,-,-,-
BOM_260-0148,-,260-0148,-,1,6,VirtualProduct_260-0148_C1,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,15,280-0650,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,6,280-0695,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,7,280-0791,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,14,280-0897,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,4,280-1020,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,3,280-1133,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,17,280-1459,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,18,280-1460,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,13,287-0003,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,9,310-0063,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,10,310-0109,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,19,310-0147,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,12,310-0284,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,8,310-0414-01,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,11,313-0001,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,20,313-0043,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,16,320-0493,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,5,320-0550,-,-,1,-,-,-,-
BOM_260-0149,-,260-0149,-,1,1,VirtualProduct_260-0149_A1,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,21,280-0418,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,7,280-0439,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,8,280-0440,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,9,280-0441,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,10,280-0442,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,11,280-0443,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,12,280-0444,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,13,280-0445,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,14,280-0446,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,15,280-0447,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,4,280-0848,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,1,280-1178,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,3,280-1179,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,2,280-1180,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,22,281-0002,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,17,310-0063,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,19,310-0284,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,16,310-0414-01,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,20,310-0418,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,18,313-0001,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,6,320-0583,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,23,320-0585,-,-,1,-,-,-,-
BOM_260-0150,-,260-0150,-,1,5,320-0614,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,17,280-0650,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,7,280-0695,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,8,280-0791,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,16,280-0897,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,15,280-0898,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,1,280-1192-01,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,19,280-1459,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,20,280-1460,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,14,287-0003,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,10,310-0063,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,11,310-0109,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,13,310-0284,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,9,310-0414-01,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,12,313-0001,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,18,320-0493,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,6,320-0550,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,3,VirtualProduct_260-0152-01_B1,-,-,1,-,-,-,-
BOM_260-0152-01,-,260-0152-01,-,1,4,VirtualProduct_260-0152-01_C1,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,17,280-0650,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,8,280-0695,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,9,280-0791,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,16,280-0897,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,15,280-0898,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,19,280-1459,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,20,280-1460,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,14,287-0003,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,11,310-0109,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,21,310-0147,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,13,310-0284,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,10,310-0414-01,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,12,313-0001,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,22,313-0043,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,18,320-0493,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,7,320-0550,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,2,VirtualProduct_260-0152-02_A1,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,4,VirtualProduct_260-0152-02_B1,-,-,1,-,-,-,-
BOM_260-0152-02,-,260-0152-02,-,1,5,VirtualProduct_260-0152-02_C1,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,18,280-0650,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,8,280-0695,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,9,280-0791,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,17,280-0897,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,16,280-0898,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,20,280-1459,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,21,280-1460,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,15,287-0003,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,11,310-0063,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,12,310-0109,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,14,310-0284,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,10,310-0414-01,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,13,313-0001,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,19,320-0493,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,7,320-0550,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,4,VirtualProduct_260-0152-03_A1,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,2,VirtualProduct_260-0152-03_B1,-,-,1,-,-,-,-
BOM_260-0152-03,-,260-0152-03,-,1,5,VirtualProduct_260-0152-03_C1,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,18,280-0650,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,8,280-0695,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,9,280-0791,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,17,280-0897,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,16,280-0898,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,20,280-1459,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,21,280-1460,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,15,287-0003,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,11,310-0063,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,12,310-0109,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,14,310-0284,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,10,310-0414-01,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,13,313-0001,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,19,320-0493,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,7,320-0550,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,4,VirtualProduct_260-0152-04_A1,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,1,VirtualProduct_260-0152-04_B1,-,-,1,-,-,-,-
BOM_260-0152-04,-,260-0152-04,-,1,5,VirtualProduct_260-0152-04_C1,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,16,280-0650,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,6,280-0695,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,7,280-0791,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,15,280-0897,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,4,280-1020,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,3,280-1133,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,18,280-1459,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,19,280-1460,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,9,310-0063,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,10,310-0109,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,20,310-0147,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,12,310-0284,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,8,310-0414-01,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,11,313-0001,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,21,313-0043,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,17,320-0493,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,5,320-0550,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,2,VirtualProduct_260-0153-01_A1,-,-,1,-,-,-,-
BOM_260-0153-01,-,260-0153-01,-,1,14,VirtualProduct_260-0153-01_C1,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,20,280-0650,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,8,280-0695,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,9,280-0791,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,17,280-0897,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,16,280-0898,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,22,280-1459,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,23,280-1460,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,15,287-0003,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,11,310-0063,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,12,310-0109,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,18,310-0147,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,14,310-0284,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,10,310-0414-01,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,13,313-0001,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,19,313-0043,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,21,320-0493,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,7,320-0550,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,2,VirtualProduct_260-0153-02_A1,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,4,VirtualProduct_260-0153-02_B1,-,-,1,-,-,-,-
BOM_260-0153-02,-,260-0153-02,-,1,5,VirtualProduct_260-0153-02_C1,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,17,280-0650,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,7,280-0695,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,8,280-0791,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,16,280-0897,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,15,280-0898,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,1,280-1201,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,19,280-1459,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,20,280-1460,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,14,287-0003,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,10,310-0063,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,11,310-0109,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,13,310-0284,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,9,310-0414-01,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,12,313-0001,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,18,320-0493,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,6,320-0550,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,2,VirtualProduct_260-0156_B1,-,-,1,-,-,-,-
BOM_260-0156,-,260-0156,-,1,4,VirtualProduct_260-0156_C1,-,-,1,-,-,-,-
BOM_260-0158-01,-,260-0158-01,-,1,5,280-0695,-,-,1,-,-,-,-
BOM_260-0158-01,-,260-0158-01,-,1,2,280-0788,-,-,1,-,-,-,-
BOM_260-0158-01,-,260-0158-01,-,1,6,280-0791,-,-,1,-,-,-,-
BOM_260-0158-01,-,260-0158-01,-,1,3,280-0802,-,-,1,-,-,-,-
BOM_260-0158-01,-,260-0158-01,-,1,1,280-1203-01,-,-,1,-,-,-,-
BOM_260-0158-01,-,260-0158-01,-,1,8,310-0063,-,-,1,-,-,-,-
BOM_260-0158-01,-,260-0158-01,-,1,9,310-0109,-,-,1,-,-,-,-
BOM_260-0158-01,-,260-0158-01,-,1,12,310-0147,-,-,1,-,-,-,-
BOM_260-0158-01,-,260-0158-01,-,1,11,310-0284,-,-,1,-,-,-,-
BOM_260-0158-01,-,260-0158-01,-,1,7,310-0414-01,-,-,1,-,-,-,-
BOM_260-0158-01,-,260-0158-01,-,1,10,313-0001,-,-,1,-,-,-,-
BOM_260-0158-01,-,260-0158-01,-,1,4,320-0413,-,-,1,-,-,-,-
BOM_260-0158-02,-,260-0158-02,-,1,5,280-0695,-,-,1,-,-,-,-
BOM_260-0158-02,-,260-0158-02,-,1,2,280-0788,-,-,1,-,-,-,-
BOM_260-0158-02,-,260-0158-02,-,1,6,280-0791,-,-,1,-,-,-,-
BOM_260-0158-02,-,260-0158-02,-,1,3,280-0802,-,-,1,-,-,-,-
BOM_260-0158-02,-,260-0158-02,-,1,1,280-1203-02,-,-,1,-,-,-,-
BOM_260-0158-02,-,260-0158-02,-,1,8,310-0063,-,-,1,-,-,-,-
BOM_260-0158-02,-,260-0158-02,-,1,9,310-0109,-,-,1,-,-,-,-
BOM_260-0158-02,-,260-0158-02,-,1,12,310-0147,-,-,1,-,-,-,-
BOM_260-0158-02,-,260-0158-02,-,1,11,310-0284,-,-,1,-,-,-,-
BOM_260-0158-02,-,260-0158-02,-,1,7,310-0414-01,-,-,1,-,-,-,-
BOM_260-0158-02,-,260-0158-02,-,1,10,313-0001,-,-,1,-,-,-,-
BOM_260-0158-02,-,260-0158-02,-,1,4,320-0413,-,-,1,-,-,-,-
BOM_260-0158-03,-,260-0158-03,-,1,5,280-0695,-,-,1,-,-,-,-
BOM_260-0158-03,-,260-0158-03,-,1,2,280-0788,-,-,1,-,-,-,-
BOM_260-0158-03,-,260-0158-03,-,1,6,280-0791,-,-,1,-,-,-,-
BOM_260-0158-03,-,260-0158-03,-,1,3,280-0802,-,-,1,-,-,-,-
BOM_260-0158-03,-,260-0158-03,-,1,1,280-1203-03,-,-,1,-,-,-,-
BOM_260-0158-03,-,260-0158-03,-,1,8,310-0063,-,-,1,-,-,-,-
BOM_260-0158-03,-,260-0158-03,-,1,9,310-0109,-,-,1,-,-,-,-
BOM_260-0158-03,-,260-0158-03,-,1,12,310-0147,-,-,1,-,-,-,-
BOM_260-0158-03,-,260-0158-03,-,1,11,310-0284,-,-,1,-,-,-,-
BOM_260-0158-03,-,260-0158-03,-,1,7,310-0414-01,-,-,1,-,-,-,-
BOM_260-0158-03,-,260-0158-03,-,1,10,313-0001,-,-,1,-,-,-,-
BOM_260-0158-03,-,260-0158-03,-,1,4,320-0413,-,-,1,-,-,-,-
BOM_260-0162,-,260-0162,-,1,21,280-0418,-,-,1,-,-,-,-
BOM_260-0162,-,260-0162,-,1,7,280-0439,-,-,1,-,-,-,-
BOM_260-0162,-,260-0162,-,1,8,280-0440,-,-,1,-,-,-,-
BOM_260-0162,-,260-0162,-,1,9,280-0441,-,-,1,-,-,-,-
BOM_260-0162,-,260-0162,-,1,10,280-0442,-,-,1,-,-,-,-
BOM_260-0162,-,260-0162,-,1,11,280-0443,-,-,1,-,-,-,-
BOM_260-0162,-,260-0162,-,1,12,280-0444,-,-,1,-,-,-,-
BOM_260-0162,-,260-0162,-,1,13,280-0445,-,-,1,-,-,-,-
