Plant,删除标识,凭证日期,采购凭证,项目,PN,库存地点,Quantity,仍要交货(数量),短文本,订单单位,采购组,项目类别,物料组,Vendor,Vendor_Name
1000,,9/2/22,4500049320,40,100-0115,6010,1470000,1220000,"Capacitor,4.7nF,±5%,0402,U2J,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/18/24,4500076775,10,110-0001,6010,1240000,1240000,"Resistor,0201,0.5A,0 ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,11/23/23,4500070310,130,100-0025,6010,1260000,1260000,"Capacitor,10000pF,±10%,0201,X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,7/6/22,4500046851,20,120-0249,6010,1275000,1275000,"Ferrite,0201,250mA,600ohm,0.6x0.3x0.26",PC,A01,0,121P0406,100148, 梵锦（上海）电子科技有限公司
1000,,1/24/24,4500075191,60,110-0216,6010,1280000,1280000,"Resistor,0201,±1%,2.2K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/19/24,4500076904,10,140-0386,6010,1287500,1287500,"IC,ultra small adjustable sequencing",PC,A14,0,140P2835,200009, WT Microelectronics (Hong Kong) Lim
1000,,10/24/23,4500068175,10,110-0381,6010,1300000,1300000,"Resistor,0201,±1%,1/20W,46.4k ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,2/5/24,4500076173,10,120-0121,6010,1308000,1308000,"Ind,1.5uH±20%,1.9A,0.097ohm,2.0x1.6x1.0",PC,A01,0,120P0305,100083, 厦门信和达电子有限公司
1000,,2/26/24,4500077651,40,120-0143,6010,1340000,1340000,"Ind,1uH±20%,0402,1MHz,270mA,0.94ohm",PC,A01,0,120P0305,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077622,30,110-0311,6010,1360000,1360000,"Resistor,0201,±1%,1K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/26/24,4500077637,30,100-0143,6010,1360000,1360000,"Capacitor,10nF,±10%,01005(0402M),X5R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/19/24,4500076896,30,140-0834,6010,1365000,1365000,"IC,5.5V,4A,16mΩ RON",PC,A14,0,140P2633,100306, 深圳市赛博联电子有限公司
1000,,2/5/24,4500076165,10,100-0035,6010,1380000,1380000,"Capacitor,1nF,±10%,0201,X7R,25V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,3/11/24,4500078891,10,100-0035,6010,1440000,1440000,"Capacitor,1nF,±10%,0201,X7R,25V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,12/11/23,4500071522,20,100-0025,6010,1500000,1500000,"Capacitor,10000pF,±10%,0201,X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076165,40,100-0227,6010,1520000,1520000,"Capacitor,22uF,±20%,0603,X6S,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/24/24,4500075191,10,110-0099,6010,1540000,1540000,"Resistor,±1%,0201,100K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,3/11/24,4500078881,30,110-0001,6010,1550000,1550000,"Resistor,0201,0.5A,0 ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/5/24,4500076169,60,100-0300,6010,1575000,1575000,"Capacitor,100pF,±10%,0201,X7R,25V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076154,60,110-0241,6010,1590000,1590000,"Resistor,0201,±1%,4.7K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,12/27/23,4500072752,20,100-0074,6010,1590000,1590000,"Capacitor,10UF,±20%,0402,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/12/24,4500074093,80,100-0061,6010,1605000,1605000,"Capacitor,0.47uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,9/21/23,4500066227,20,110-0158,6010,2990000,1620000,"Resistor,0201,±1%,150 ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/26/24,4500077637,70,100-0300,6010,1650000,1650000,"Capacitor,100pF,±10%,0201,X7R,25V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,12/11/23,4500071521,10,100-0074,6010,1660000,1660000,"Capacitor,10UF,±20%,0402,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076169,40,100-0143,6010,1680000,1680000,"Capacitor,10nF,±10%,01005(0402M),X5R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/12/24,4500074093,60,100-0038,6010,1710000,1710000,"Capacitor,100pF,±5%,0201,C0G,50V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076179,10,130-0077,6010,1740000,1740000,"Diode,100Ma Schottky Barrier Diode",PC,A01,0,130P0610,100289, 苏州正瀚电子科技有限公司
1000,,11/13/23,4500069550,130,100-0088,6010,2025000,1755000,"Capacitor,2.2uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077660,10,130-0077,6010,1770000,1770000,"Diode,100Ma Schottky Barrier Diode",PC,A01,0,130P0610,100289, 苏州正瀚电子科技有限公司
1000,,2/18/24,4500076781,50,100-0300,6010,1770000,1770000,"Capacitor,100pF,±10%,0201,X7R,25V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/12/24,4500074097,20,120-0143,6010,1860000,1860000,"Ind,1uH±20%,0402,1MHz,270mA,0.94ohm",PC,A01,0,120P0305,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077620,10,110-0566,6010,1890000,1890000,"Resistor,0201,±5%,1/20W,0 ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,2/18/24,4500076776,20,110-0570,6010,1890000,1890000,"Resistor,0201,±1%;1/20W,10K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,9/2/22,4500049327,10,100-0033,6010,5685000,1980000,"Capacitor,1000PF(1nf),±10%,0201,X7R,25V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,3/11/24,4500078883,50,110-0241,6010,2190000,2190000,"Resistor,0201,±1%,4.7K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/18/24,4500076779,20,100-0062,6010,2205000,2205000,"Capacitor,1uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,12/12/23,4500071637,10,100-0024,6010,2220000,2220000,"Capacitor,0.1uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,11/13/23,4500069550,160,100-0024,6010,2325000,2325000,"Capacitor,0.1uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,11/20/23,4500070014,130,100-0025,6010,2340000,2340000,"Capacitor,10000pF,±10%,0201,X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/18/24,4500076778,10,100-0024,6010,2370000,2370000,"Capacitor,0.1uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077617,150,110-0064,6010,2430000,2430000,"Resistor,0201,±1%,10K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/5/24,4500076153,10,110-0001,6010,2440000,2440000,"Resistor,0201,0.5A,0 ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,10/24/23,4500068175,60,110-0603,6010,2470000,2470000,"Resistor,0201,±1%,1/20W,100K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,12/19/23,4500072114,10,100-0225,6010,2520000,2520000,"Capacitor,0.1uF(100nF),±10%,0201,X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/12/24,4500074093,50,100-0088,6010,2580000,2580000,"Capacitor,2.2uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077632,10,100-0062,6010,2610000,2610000,"Capacitor,1uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076163,50,100-0088,6010,2640000,2640000,"Capacitor,2.2uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,10/19/23,4500067843,30,110-0603,6010,3020000,2650000,"Resistor,0201,±1%,1/20W,100K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,2/5/24,4500076175,30,120-0143,6010,2740000,2740000,"Ind,1uH±20%,0402,1MHz,270mA,0.94ohm",PC,A01,0,120P0305,100148, 梵锦（上海）电子科技有限公司
1000,,2/18/24,4500076787,10,130-0077,6010,2760000,2760000,"Diode,100Ma Schottky Barrier Diode",PC,A01,0,130P0610,100289, 苏州正瀚电子科技有限公司
1000,,12/19/23,4500072114,50,100-0116,6010,2816000,2816000,"Capacitor,47uF,±20%,0603,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/18/24,4500076778,20,100-0025,6010,2820000,2820000,"Capacitor,10000pF,±10%,0201,X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,3/11/24,4500078893,30,100-0143,6010,2840000,2840000,"Capacitor,10nF,±10%,01005(0402M),X5R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077630,30,100-0061,6010,2850000,2850000,"Capacitor,0.47uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077630,20,100-0074,6010,2860000,2860000,"Capacitor,10UF,±20%,0402,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,11/6/23,4500069040,10,100-0038,6010,2910000,2910000,"Capacitor,100pF,±5%,0201,C0G,50V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/12/24,4500074085,90,110-0311,6010,2970000,2950000,"Resistor,0201,±1%,1K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/18/24,4500076783,10,120-0143,6010,2970000,2970000,"Ind,1uH±20%,0402,1MHz,270mA,0.94ohm",PC,A01,0,120P0305,100148, 梵锦（上海）电子科技有限公司
1000,,12/11/23,4500071522,10,100-0024,6010,2985000,2985000,"Capacitor,0.1uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076154,150,110-0311,6010,3000000,3000000,"Resistor,0201,±1%,1K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,1/24/24,4500075204,50,100-0143,6010,3040000,3040000,"Capacitor,10nF,±10%,01005(0402M),X5R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,9/21/23,4500066227,70,110-0237,6010,4000000,3050000,"Resistor,0201,±1%,1M ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/26/24,4500077637,40,100-0224,6010,3060000,3060000,"Capacitor,4.7uF,±20%,0402,X6S,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,7/5/22,4500046794,10,120-0248,6010,11820000,3070000,"Ferrite Bead,0402,100MHz,1A,10ohm",PC,A01,0,121P0406,100148, 梵锦（上海）电子科技有限公司
1000,,1/24/24,4500075202,40,100-0088,6010,3210000,3210000,"Capacitor,2.2uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,3/11/24,4500078891,20,100-0038,6010,3270000,3270000,"Capacitor,100pF,±5%,0201,C0G,50V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076164,20,100-0074,6010,3300000,3300000,"Capacitor,10UF,±20%,0402,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/12/24,4500074080,120,110-0064,6010,5380000,3380000,"Resistor,0201,±1%,10K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,1/24/24,4500075191,30,110-0241,6010,3400000,3400000,"Resistor,0201,±1%,4.7K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,11/13/23,4500069550,10,100-0062,6010,3495000,3495000,"Capacitor,1uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,3/11/24,4500078883,160,110-0311,6010,3590000,3590000,"Resistor,0201,±1%,1K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,1/12/24,4500074081,50,110-0371,6010,3690000,3690000,"Res,0201,±5%,1/20W,39 ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,2/18/24,4500076777,50,100-0061,6010,3795000,3795000,"Capacitor,0.47uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/18/24,4500076776,30,110-0371,6010,3860000,3860000,"Res,0201,±5%,1/20W,39 ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,2/5/24,4500076155,10,110-0371,6010,3870000,3870000,"Res,0201,±5%,1/20W,39 ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,2/21/24,4500077240,10,100-0224,6010,4010000,4010000,"Capacitor,4.7uF,±20%,0402,X6S,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,7/5/22,4500046755,70,110-0627,6010,7050000,4040000,"Resistor,0201,±1%,1/20W,120K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,10/19/23,4500067843,20,110-0566,6010,7570000,4180000,"Resistor,0201,±5%,1/20W,0 ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,11/6/23,4500069040,20,100-0074,6010,7380000,4220000,"Capacitor,10UF,±20%,0402,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076152,50,110-0570,6010,4230000,4230000,"Resistor,0201,±1%;1/20W,10K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,2/5/24,4500076166,10,100-0062,6010,4290000,4290000,"Capacitor,1uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/24/24,4500075191,110,110-0001,6010,4340000,4340000,"Resistor,0201,0.5A,0 ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/5/24,4500076164,50,100-0025,6010,4440000,4440000,"Capacitor,10000pF,±10%,0201,X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,12/19/23,4500072113,30,100-0024,6010,4455000,4455000,"Capacitor,0.1uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/18/24,4500076778,50,100-0227,6010,4520000,4520000,"Capacitor,22uF,±20%,0603,X6S,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077630,50,100-0025,6010,4575000,4575000,"Capacitor,10000pF,±10%,0201,X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/24/24,4500075203,40,100-0062,6010,4590000,4590000,"Capacitor,1uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076153,140,110-0064,6010,4610000,4610000,"Resistor,0201,±1%,10K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,10/19/23,4500067843,40,110-0624,6010,12080000,4850000,"Resistor,0201,±1%,1/20W,1K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,1/24/24,4500075202,50,100-0024,6010,5055000,5055000,"Capacitor,0.1uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,3/11/24,4500078892,50,100-0088,6010,5070000,5070000,"Capacitor,2.2uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/24/24,4500075191,90,110-0311,6010,5130000,5130000,"Resistor,0201,±1%,1K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/26/24,4500077620,40,110-0371,6010,5340000,5340000,"Res,0201,±5%,1/20W,39 ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,1/12/24,4500074093,120,100-0214,6010,5690000,5690000,"Capacitor,10uF,±20%,0402,X6S,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/12/24,4500074093,70,100-0074,6010,5810000,5810000,"Capacitor,10UF,±20%,0402,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076164,30,100-0061,6010,6060000,6060000,"Capacitor,0.47uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,10/24/23,4500068175,50,110-0566,6010,6280000,6280000,"Resistor,0201,±5%,1/20W,0 ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,1/12/24,4500074093,140,100-0062,6010,6345000,6345000,"Capacitor,1uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,11/6/23,4500069032,20,100-0062,6010,7950000,6360000,"Capacitor,1uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,9/21/23,4500066227,40,110-0460,6010,8270000,6490000,"Resistor,0201,±1%,120K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/5/24,4500076165,30,100-0225,6010,6645000,6645000,"Capacitor,0.1uF(100nF),±10%,0201,X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,12/27/23,4500072752,40,100-0024,6010,6915000,6915000,"Capacitor,0.1uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,7/5/22,4500046753,130,110-0003,6010,8320000,7310000,"Resistor,0201,±5%,1M ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,11/6/23,4500069040,40,100-0024,6010,38670000,7515000,"Capacitor,0.1uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,3/11/24,4500078890,50,100-0025,6010,7560000,7560000,"Capacitor,10000pF,±10%,0201,X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,10/19/23,4500067843,80,110-0377,6010,14310000,7660000,"Res,RMS02FT4701,0201,±1%,1/20W,4.7K",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,2/26/24,4500077618,40,110-0570,6010,8540000,8540000,"Resistor,0201,±1%;1/20W,10K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,1/12/24,4500074093,100,100-0025,6010,8670000,8670000,"Capacitor,10000pF,±10%,0201,X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,3/11/24,4500078892,30,100-0062,6010,8790000,8790000,"Capacitor,1uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,3/11/24,4500078892,10,100-0074,6010,9580000,9580000,"Capacitor,10UF,±20%,0402,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/24/24,4500075191,170,110-0064,6010,9680000,9680000,"Resistor,0201,±1%,10K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/5/24,4500076165,20,100-0214,6010,9950000,9950000,"Capacitor,10uF,±20%,0402,X6S,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077631,20,100-0214,6010,10620000,10620000,"Capacitor,10uF,±20%,0402,X6S,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,10/24/23,4500068175,70,110-0624,6010,10960000,10960000,"Resistor,0201,±1%,1/20W,1K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,2/18/24,4500076778,30,100-0214,6010,11560000,11560000,"Capacitor,10uF,±20%,0402,X6S,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077630,40,100-0024,6010,12015000,12015000,"Capacitor,0.1uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,10/24/23,4500068175,30,110-0377,6010,13270000,13270000,"Res,RMS02FT4701,0201,±1%,1/20W,4.7K",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,2/26/24,4500077631,30,100-0225,6010,14550000,14550000,"Capacitor,0.1uF(100nF),±10%,0201,X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/18/24,4500076778,40,100-0225,6010,15015000,15015000,"Capacitor,0.1uF(100nF),±10%,0201,X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,12/19/23,4500072114,40,100-0086,6010,17440000,17440000,"Capacitor,0.1uF,±10%,01005,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076164,40,100-0024,6010,18510000,18510000,"Capacitor,0.1uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077637,60,100-0268,6010,18630000,18630000,"Capacitor,1uF,±20%,0201,X6S,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/12/24,4500074093,90,100-0024,6010,18840000,18840000,"Capacitor,0.1uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/12/24,4500074093,160,100-0086,6010,23420000,23420000,"Capacitor,0.1uF,±10%,01005,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076166,40,100-0116,6010,26528000,26528000,"Capacitor,47uF,±20%,0603,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,3/11/24,4500078890,40,100-0086,6010,30100000,30100000,"Capacitor,0.1uF,±10%,01005,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/24/24,4500075204,10,100-0086,6010,32020000,32020000,"Capacitor,0.1uF,±10%,01005,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/18/24,4500076779,40,100-0116,6010,38512000,38512000,"Capacitor,47uF,±20%,0603,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/18/24,4500076780,30,100-0268,6010,46755000,46755000,"Capacitor,1uF,±20%,0201,X6S,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077632,30,100-0086,6010,47400000,47400000,"Capacitor,0.1uF,±10%,01005,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/18/24,4500076779,30,100-0086,6010,51840000,51840000,"Capacitor,0.1uF,±10%,01005,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,3/11/24,4500078891,40,100-0024,6010,56715000,56715000,"Capacitor,0.1uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076166,30,100-0086,6010,105260000,105260000,"Capacitor,0.1uF,±10%,01005,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
